system_id,word,ner
1145,今年,DATE
1145,A3501000,CARDINAL
1145,美南,GPE
1145,星宇,PERSON
1145,紐約,GPE
1145,n,PERSON
1145,DFW,ORG
1145,兩,CARDINAL
1145,星宇,PERSON
1145,AA,ORG
1145,Interline,ORG
1145,DFW,ORG
1145,AA,ORG
1145,FortressHub,ORG
1145,美南,LOC
1145,拉美,LOC
1145,BR/CI,ORG
1145,FL,GPE
1145,南美,LOC
1145,Level2機場,FAC
1145,JFK,ORG
1145,俄羅斯,GPE
1145,A359,PRODUCT
1145,紐約,GPE
1145,01/171319,CARDINAL
1145,阿根廷,GPE
1145,DFW,ORG
1145,傍晚晚上,TIME
1145,01/171402,CARDINAL
1145,佛州,GPE
1145,佛州,GPE
1145,01/171607,CARDINAL
1145,ncityport,PERSON
1145,DFW,GPE
1145,台北,GPE
1145,星宇,PERSON
1145,339,CARDINAL
1145,澳洲,GPE
1145,南美,LOC
1145,01/171706,CARDINAL
1145,01/171838,CARDINAL
1145,南美,LOC
1145,台灣,GPE
1145,南美,LOC
1145,美國,GPE
1145,歐洲,LOC
1145,美國,GPE
1145,美西,GPE
1145,美西,GPE
1145,70~80,CARDINAL
1145,LAX,GPE
1145,南美,LOC
1145,Latam,ORG
1145,Delta聯營,ORG
1145,LAX,GPE
1145,祕魯/智利/巴西,PERSON
1145,南美洲,LOC
1145,美西,LOC
1145,南美,LOC
1145,LAX,GPE
1145,美國,GPE
1145,歐洲,LOC
1145,美國,GPE
1145,歐洲,LOC
1145,南美洲,LOC
1145,美東,GPE
1145,美南,GPE
1145,美東,GPE
1145,美南,LOC
1145,美東,LOC
1145,南美,LOC
1145,n\n,GPE
1145,美國,GPE
1145,哥倫比亞航空/薩爾瓦多航空\n,ORG
1145,巴拿馬航空,ORG
1145,n\n,PERSON
1145,台籍,NORP
1145,n\n,GPE
1145,台灣人,NORP
1145,阿根廷,GPE
1145,400美金哩,QUANTITY
1145,巴西,GPE
1145,100,CARDINAL
1145,智利,GPE
1145,台灣人,NORP
1145,秘魯路,FAC
1145,智利,GPE
1145,智利後路,FAC
1145,祕魯,GPE
1145,Patagonia,GPE
1145,n\n,PERSON
1145,PHX,ORG
1145,美南,LOC
1146,台灣,GPE
1146,南美,LOC
1146,巴西,GPE
1146,阿根廷,GPE
1148,中南美,LOC
1148,西亞,LOC
1148,南大西洋,LOC
1148,美國,GPE
1149,達美,ORG
1150,墨西哥,GPE
1150,QQ,PRODUCT
1151,美籍,NORP
1151,三,CARDINAL
1151,南美,LOC
1151,IAH,GPE
1151,十年,DATE
1151,DFW,ORG
1151,南美,LOC
1151,中美洲,LOC
1153,杜拜,GPE
1153,南美,LOC
1154,MEX,PRODUCT
1155,中東航空公司,ORG
1156,智利,GPE
1156,澳洲,GPE
1156,華航,ORG
1157,土航,ORG
1157,智利,GPE
1157,巴西,GPE
1158,巴拉圭,GPE
1159,巴拉圭,GPE
1159,南美,LOC
1159,歐洲,LOC
1159,美國,GPE
1159,首爾,GPE
1159,南美,LOC
1159,美航,ORG
1159,墨航墨城,GPE
1160,馬德里,GPE
1161,復活節島,LOC
1162,秘魯,GPE
1162,首爾,GPE
1162,台北,GPE
1162,今年,DATE
1162,西非,LOC
1162,首爾,GPE
1164,A3501000ULR,PERSON
1165,阿根廷,GPE
1165,義大利,GPE
1165,巴西,GPE
1165,日本,NORP
1166,SteamDick,ORG
1166,星宇,PERSON
1166,今年,DATE
1166,A3501000,CARDINAL
1166,美南,GPE
1166,星宇,PERSON
1166,紐約,GPE
1166,DFW,ORG
1166,兩,CARDINAL
1166,日航,ORG
1166,星宇,PERSON
1166,AA,ORG
1166,Interline,ORG
1166,DFW,ORG
1166,FortressHub,ORG
1166,Level2機場,FAC
1166,JFK,ORG
1166,紐約,GPE
1166,田羽田,PERSON
1166,日航,ORG
1166,802/809,DATE
1166,JFK,GPE
1166,n2,PRODUCT
1166,俄羅斯,GPE
1166,JFK,GPE
1166,兩,CARDINAL
1166,日航,ORG
1166,松山,GPE
1166,紐約,GPE
1166,DFW,ORG
1166,今年,DATE
1166,6,CARDINAL
1166,A351,PRODUCT
1166,兩,CARDINAL
1166,星宇,PERSON
1166,四,CARDINAL
1166,美東,GPE
1166,熊本,GPE
1166,金個月,DATE
1166,長榮,ORG
1166,n\nRobertIsm,ORG
1166,US\n亞洲,ORG
1166,日航,ORG
1166,AA,ORG
1166,世界杯,ORG
1166,世界盃足球賽,EVENT
1166,nAA,ORG
1167,星宇,PERSON
1168,今年,DATE
1168,天合,ORG
1168,兩,CARDINAL
1168,南半球,LOC
1168,QF,ORG
1168,今年,DATE
1172,歐洲,LOC
1172,台中熊本,GPE
1172,台中東京,GPE
1172,3月底,DATE
1172,7/11,CARDINAL
1172,熊本,GPE
1172,東京,GPE
1173,Cheap,ORG
1173,證交法,LAW
1176,星宇粉,PERSON
1176,阿,GPE
1176,26年,DATE
1176,17天,DATE
1176,25年底,DATE
1176,OW,ORG
1179,松山,GPE
1179,羽田,GPE
1180,松山羽田,PERSON
1180,台日線,FAC
1181,松山羽田線,FAC
1181,JFK,GPE
1181,ORD,GPE
1182,美,GPE
1182,台,GPE
1182,日,GPE
1182,ANA,ORG
1182,東岸,LOC
1183,今天,DATE
1183,紐約,GPE
1184,輝達,PERSON
1185,這兩年,DATE
1185,星宇,PERSON
1185,OW,ORG
1185,星宇,PERSON
1185,OW,ORG
1187,2025年底前,DATE
1187,OW,ORG
1187,7年8個月,DATE
1187,高雄,GPE
1188,高雄仔,PERSON
1189,星宇,PERSON
1190,星宇,PERSON
1190,OW,ORG
1190,國泰,ORG
1191,OW,ORG
1191,國泰,ORG
1192,2,CARDINAL
1192,香港,GPE
1193,歐洲,LOC
1193,IAG集團,ORG
1194,星宇,PERSON
1194,歐洲,NORP
1194,PRGZRH,ORG
1194,WAWZRHCX,ORG
1194,英航布魯塞爾,GPE
1194,WAW,PRODUCT
1194,英航,ORG
1197,國泰,ORG
1197,歐洲,LOC
1197,漢莎集團,ORG
1198,星宇,PERSON
1198,星宇,PERSON
1198,星宇,PERSON
1198,台灣,GPE
1199,星宇,PERSON
1199,今年,DATE
1199,A3501000，\n\n,FAC
1199,美,GPE
1199,星宇,PERSON
1199,紐約,GPE
1199,n,PERSON
1199,DFW,ORG
1199,兩,CARDINAL
1199,星宇,PERSON
1199,AA,ORG
1199,Interline,ORG
1199,DFW,ORG
1199,AA,ORG
1199,FortressHub,ORG
1199,美南,LOC
1199,拉美,LOC
1199,BR/CI,ORG
1199,FL,GPE
1199,南美,LOC
1199,Level2機場,FAC
1199,JFK,ORG
1199,俄羅斯,GPE
1199,A359,PRODUCT
1199,紐約,GPE
1199,JFK,GPE
1199,俄羅斯,GPE
1199,JFK,GPE
1199,A35K,ORG
1199,DFW,ORG
1199,紐約,GPE
1199,DFW,ORG
1199,今年,DATE
1199,6,CARDINAL
1199,A351,PRODUCT
1199,兩,CARDINAL
1199,星宇,PERSON
1199,達拉斯,GPE
1201,阿根廷,GPE
1202,DL/UA,ORG
1203,DFW,ORG
1203,傍晚晚上,TIME
1204,3501000,DATE
1204,紐約,GPE
1205,德州,GPE
1205,春夏午,TIME
1205,德州,GPE
1205,JFK,GPE
1205,T1,FAC
1205,世界盃,EVENT
1206,達拉斯,GPE
1206,台北,GPE
1207,德州,GPE
1207,VIP,ORG
1207,德州,GPE
1207,越南人,NORP
1207,佛州,GPE
1207,佛州,GPE
1207,DFW,ORG
1207,台北,GPE
1208,高雄洛杉磯,GPE
1209,邁阿密,GPE
1209,日航,ORG
1209,AA,ORG
1209,日航,ORG
1209,AAinterlineAA,ORG
1209,日航,ORG
1209,RobertIsm,ORG
1209,亞洲,LOC
1209,國泰,ORG
1209,日航,ORG
1209,世界杯足球賽,EVENT
1209,AAQR,ORG
1209,QF,ORG
1209,QF,PRODUCT
1209,世界杯,ORG
1209,QF,PRODUCT
1210,QF,ORG
1211,星宇,PERSON
1211,339,CARDINAL
1211,澳洲,GPE
1211,南美,LOC
1211,紐澳,LOC
1213,大洋洲,LOC
1215,2030前,DATE
1215,OW,ORG
1215,OW,ORG
1215,紐澳,LOC
1215,CI,ORG
1217,日航,ORG
1217,CI,ORG
1217,國泰,ORG
1217,星宇,PERSON
1220,339,FAC
1220,大洋洲,LOC
1221,星宇粉,PERSON
1221,這兩年,DATE
1221,星宇,PERSON
1223,近幾年,DATE
1224,星宇,PERSON
1224,北,GPE
1224,美,GPE
1224,紅海,LOC
1225,去年,DATE
1226,溫哥華,GPE
1226,星宇粉,PERSON
1228,星宇,PERSON
1228,OW,ORG
1228,國泰,ORG
1228,星宇,PERSON
1228,國泰,ORG
1230,AZ,ORG
1230,劉允富,PERSON
1230,6月,DATE
1231,2個月,DATE
1232,351,CARDINAL
1232,359,FAC
1232,華航,ORG
1232,789,FAC
1233,CTS,ORG
1233,華航,ORG
1233,26,CARDINAL
1233,三,CARDINAL
1234,劉德華,PERSON
1235,高雄,GPE
1237,interline,PERSON
1238,星宇,PERSON
1238,AA列,ORG
1240,自由時報,WORK_OF_ART
1240,電子報,ORG
1240,n\n,DATE
1240,台北,GPE
1240,鳳凰城,GPE
1240,北美,LOC
1240,第五,ORDINAL
1240,台北,GPE
1240,鳳凰城,GPE
1240,美,GPE
1240,第五,ORDINAL
1240,星宇航空,PERSON
1240,n\n,ORG
1240,王憶紅,PERSON
1240,台北,GPE
1240,星宇航,ORG
1240,台北,GPE
1240,鳳凰城,GPE
1240,JX026,PRODUCT
1240,1/15\n1755,CARDINAL
1240,鳳凰城,GPE
1240,天港國際機場,FAC
1240,PHX,FAC
1240,星宇航空,ORG
1240,翟健華,PERSON
1240,台北,GPE
1240,鳳凰城,GPE
1240,星宇航空,PERSON
1240,15日,DATE
1240,美,GPE
1240,第五,ORDINAL
1240,鳳凰城,GPE
1240,鳳凰城,GPE
1240,昨日,DATE
1240,鳳凰城\n,GPE
1240,KateGallego,PERSON
1240,市府,ORG
1240,台灣,GPE
1240,今日,DATE
1240,翟健華,PERSON
1240,3501000,CARDINAL
1240,鳳凰城,GPE
1240,KateGallego,PERSON
1240,n\n,PERSON
1240,翟健華,PERSON
1240,鳳凰城,GPE
1240,鳳凰城,GPE
1240,星宇航空,PERSON
1240,亞洲,LOC
1240,北美,LOC
1240,鳳凰城,GPE
1240,美國,GPE
1240,40,CARDINAL
1240,美國,GPE
1240,星宇,ORG
1240,東南亞,LOC
1240,亞洲,LOC
1240,鳳凰城,GPE
1240,n\n,GPE
1240,鳳凰城,GPE
1240,KateGallego,PERSON
1240,台北,GPE
1240,鳳凰城,GPE
1240,鳳凰城,GPE
1240,鳳凰城,GPE
1240,鳳凰城,GPE
1240,n\n,GPE
1240,星宇航空,ORG
1240,台北,GPE
1240,鳳凰城,GPE
1240,三月,DATE
1240,星宇\n航空,ORG
1240,北美,LOC
1240,北美,LOC
1240,五,CARDINAL
1240,加州,GPE
1240,安大略舊金山,GPE
1240,西雅圖,GPE
1240,鳳凰城,GPE
1240,n亞洲,LOC
1240,越南,GPE
1240,馬來西亞,GPE
1240,新加坡,GPE
1240,泰國,GPE
1240,日本,GPE
1240,香港,GPE
1240,澳門,GPE
1240,35,CARDINAL
1241,星宇,PERSON
1241,北美,LOC
1241,兩,CARDINAL
1242,A35K,PERSON
1242,北美,LOC
1242,兩,CARDINAL
1242,星宇,PERSON
1245,JX25,PRODUCT
1245,PHXTPE,ORG
1245,14h12,CARDINAL
1246,鳳凰城,GPE
1247,第1,ORDINAL
1247,PHX,PRODUCT
1247,東亞,LOC
1248,星宇,PERSON
1249,幾個月,DATE
1250,1000,CARDINAL
1251,3月初,DATE
1253,1000,CARDINAL
1254,北美,LOC
1255,A35K,PRODUCT
1255,40,CARDINAL
1256,鳳凰城,GPE
1256,A35K,PRODUCT
1258,鳳凰城,GPE
1258,夏季,DATE
1260,星宇航空,PERSON
1260,2026/03/31,DATE
1260,台中,GPE
1260,熊本,GPE
1260,熊本,GPE
1260,東京,GPE
1260,成田,GPE
1260,名古屋,GPE
1260,沖繩,GPE
1260,第四,ORDINAL
1260,台北,GPE
1260,台中,GPE
1260,高雄,GPE
1260,日本,GPE
1260,n\n虎航,ORG
1260,夏季,DATE
1260,台南,GPE
1260,熊本,GPE
1260,沖繩,GPE
1262,熊本,GPE
1262,沖繩OKA,GPE
1262,台灣,GPE
1263,台灣,GPE
1264,熊本,GPE
1265,台積電,ORG
1266,台中釜山,GPE
1267,九州,GPE
1271,高雄,GPE
1271,鳳凰城,GPE
1273,2025,DATE
1273,高雄,GPE
1273,高雄,GPE
1274,CIBR,ORG
1274,台中星宇,PERSON
1275,九州,GPE
1276,星宇,PERSON
1277,"6,7月暑假旺季",DATE
1277,12,CARDINAL
1278,福岡高,GPE
1279,台中,GPE
1280,高雄番仔,GPE
1282,台中,GPE
1283,高雄,GPE
1283,長榮,ORG
1283,高雄,GPE
1283,七,CARDINAL
1284,曼谷,GPE
1286,日本,GPE
1286,北海道,GPE
1286,仙台,GPE
1287,去年,DATE
1287,3,CARDINAL
1287,第四,ORDINAL
1287,宮古島,LOC
1288,F15,PRODUCT
1289,高雄仔,PERSON
1290,台中,GPE
1290,神戶,GPE
1291,曼谷,GPE
1292,F15,PRODUCT
1292,兩年後,DATE
1292,F25,PRODUCT
1293,星宇,PERSON
1294,星宇,PERSON
1294,台中,GPE
1294,沖繩,GPE
1294,四,CARDINAL
1294,九州,GPE
1294,關西關東,LOC
1294,北海道,GPE
1294,日本,GPE
1295,台中TSMC熊本JASM,ORG
1296,台中仙台,GPE
1296,青森,GPE
1297,護國神山,ORG
1298,九州,GPE
1298,宮崎,GPE
1299,台中,GPE
1299,名古屋,GPE
1299,北海道,GPE
1299,32,CARDINAL
1300,星宇台中,PERSON
1301,青森,GPE
1301,函館,GPE
1301,新千歲,DATE
1302,函館,GPE
1302,北海道,GPE
1302,東北,LOC
1302,台中星宇,GPE
1302,日本,GPE
1303,札幌,GPE
1303,福岡,GPE
1303,名古屋,GPE
1303,仙台,GPE
1303,福岡,GPE
1303,名古屋,GPE
1303,第二,ORDINAL
1303,仙台,GPE
1303,45小時,TIME
1303,新加坡,GPE
1303,檳城,GPE
1303,台中,GPE
1305,台中機場,FAC
1306,32Q,PRODUCT
1308,星宇天,PERSON
1308,8,CARDINAL
1308,53,CARDINAL
1308,長榮,PERSON
1308,高雄,GPE
1309,台中成田,GPE
1309,台中,GPE
1309,東南亞,LOC
1309,曼谷,GPE
1309,新加坡,GPE
1310,飛吉隆,PERSON
1311,星宇,PERSON
1312,七百萬,CARDINAL
1312,日本,GPE
1312,東京,GPE
1312,神戶,GPE
1312,熊本札幌,GPE
1312,五百萬,CARDINAL
1312,日本,GPE
1312,東京,GPE
1312,神戶,GPE
1312,熊本札幌,GPE
1312,五百萬,CARDINAL
1313,台中機場,FAC
1313,2024,CARDINAL
1313,200萬,CARDINAL
1314,新加坡,GPE
1314,札幌,GPE
1314,札幌,GPE
1315,熊本機場,FAC
1315,台灣,GPE
1315,福岡,GPE
1315,台積電,ORG
1315,仙台,GPE
1315,台中,GPE
1315,日本,GPE
1316,台中,GPE
1316,今年,DATE
1316,290萬,CARDINAL
1316,明年,DATE
1316,330萬,CARDINAL
1317,日本人,NORP
1318,福岡,GPE
1319,第3,ORDINAL
1319,第1,ORDINAL
1319,日本,GPE
1319,日本,GPE
1319,韓國,GPE
1319,程廉航,ORG
1319,n捷星,ORG
1319,1晚,TIME
1319,1,CARDINAL
1319,台中,GPE
1319,台中高鐵站,FAC
1319,7kg,QUANTITY
1319,20kg\n2330,CARDINAL
1319,12點,TIME
1319,日文,LANGUAGE
1319,英文,LANGUAGE
1319,日文,LANGUAGE
1319,英文,LANGUAGE
1319,7點,TIME
1319,10點,TIME
1319,晚上,TIME
1319,心齋橋,FAC
1319,港式,NORP
1319,神戶機場,FAC
1319,關西機場,FAC
1319,2,CARDINAL
1319,48,CARDINAL
1319,11點,TIME
1319,2,CARDINAL
1319,1,CARDINAL
1319,7公斤,QUANTITY
1319,pass\n神戶機場,FAC
1319,2,CARDINAL
1319,3,CARDINAL
1319,神戶,GPE
1319,1,CARDINAL
1319,桑心,PERSON
1319,神戶,GPE
1319,台中,GPE
1319,78,CARDINAL
1319,2,CARDINAL
1319,台中,GPE
1319,大阪,GPE
1319,台中,GPE
1319,10月,DATE
1319,11萬,CARDINAL
1319,1000,CARDINAL
1319,日本,GPE
1319,西珍妮,PERSON
1319,日本,GPE
1320,星宇,PERSON
1320,天馬航空,ORG
1320,神戶,GPE
1320,13,CARDINAL
1323,星宇,PERSON
1324,K董,PERSON
1324,國泰航空,ORG
1324,n\n,ORG
1324,國泰航空會,ORG
1324,港資香港太古集團,ORG
1324,國泰航空,ORG
1324,英國SWIRE集團,ORG
1324,n\n,ORG
1324,SWIRE,ORG
1324,國泰航空,ORG
1324,而已\n\n,ORG
1324,國泰航空,ORG
1324,n\n,ORG
1324,n\n,ORG
1324,台灣,GPE
1324,星宇航,PERSON
1324,亞洲,LOC
1326,Swire,ORG
1326,國泰子公司,ORG
1328,國泰航空,ORG
1330,國泰,ORG
1331,太古集團,ORG
1333,484,FAC
1333,25,CARDINAL
1334,國泰,FAC
1335,張國煒,PERSON
1335,台灣,NORP
1335,星宇,PERSON
1335,星宇,PERSON
1344,星宇,PERSON
1344,張國煒,PERSON
1347,美國人,NORP
1347,英國人,NORP
1347,香港,GPE
1348,10個月,DATE
1348,聯合報,WORK_OF_ART
1348,1/13,CARDINAL
1348,"45,282元",MONEY
1348,"5,000",CARDINAL
1348,226億元,MONEY
1349,星宇航空,ORG
1349,能率集團,ORG
1351,今年,DATE
1351,南美,LOC
1351,澳洲航空,ORG
1351,TAP,ORG
1351,三,CARDINAL
1351,星宇,PERSON
1351,星宇,PERSON
1351,中華,NORP
1351,澳洲,GPE
1351,大陸,NORP
1351,兩,CARDINAL
1351,天合,ORG
1352,TAP,ORG
1352,南美,LOC
1352,巴西,GPE
1352,IAG,ORG
1352,歐洲,LOC
1352,巴西,GPE
1352,南美,LOC
1352,Latam,ORG
1352,達美,ORG
1352,美,GPE
1352,JFKBR/CIIADBR,ORG
1352,EWRorBOS,ORG
1352,美南,LOC
1352,TAP,ORG
1352,德航,ORG
1352,法航集團,ORG
1352,南美,LOC
1353,JFK華航,ORG
1353,美東,NORP
1353,歐洲,LOC
1354,南航,ORG
1354,東航,ORG
1354,VIVA,ORG
1354,漢莎,ORG
1354,GOL,ORG
1354,倫敦,GPE
1354,倫敦,GPE
1354,華航,ORG
1354,兩,CARDINAL
1356,10LA,ORG
1357,星宇,PERSON
1360,Abra設立總部,ORG
1360,倫敦,GPE
1360,Gol/AviancaSky,ORG
1360,IPO,ORG
1360,美國,GPE
1360,南美,LOC
1360,台日,GPE
1361,星宇,PERSON
1361,星宇航空,PERSON
1361,台北,GPE
1361,101跨年光雕展演,EVENT
1361,來年,DATE
1361,2,CARDINAL
1361,歐洲,LOC
1361,紐澳,LOC
1361,星宇,PERSON
1361,幾天後,DATE
1361,29日,DATE
1361,星宇,PERSON
1361,翟建華,PERSON
1361,n個月,DATE
1361,星宇,PERSON
1361,幾十,CARDINAL
1361,n\n,ORG
1361,星宇,PERSON
1361,星宇,PERSON
1361,2025年,DATE
1361,星宇,ORG
1361,星宇,PERSON
1361,2025年,DATE
1361,星宇,PERSON
1361,35547億元,MONEY
1361,053元,MONEY
1361,2025年,DATE
1361,第二,ORDINAL
1361,第三,ORDINAL
1361,第四,ORDINAL
1361,第四,ORDINAL
1361,0至015,CARDINAL
1361,全年,DATE
1361,第四,ORDINAL
1361,015,CARDINAL
1361,星宇,PERSON
1361,全年,DATE
1361,星宇,PERSON
1361,2025年,DATE
1361,第二季,DATE
1361,百億元,MONEY
1361,星宇,PERSON
1361,1045億元,MONEY
1361,2024上半年,DATE
1361,21,CARDINAL
1361,19,CARDINAL
1361,25,CARDINAL
1361,10,CARDINAL
1361,10,CARDINAL
1361,10,CARDINAL
1361,17,CARDINAL
1361,18,CARDINAL
1361,23,CARDINAL
1361,11,CARDINAL
1361,12,CARDINAL
1361,13,CARDINAL
1361,星宇,PERSON
1361,2025年,DATE
1361,星宇,PERSON
1361,29,CARDINAL
1361,今年,DATE
1361,星宇,ORG
1361,2026年,DATE
1361,星宇,PERSON
1361,14,CARDINAL
1361,43,CARDINAL
1361,43,CARDINAL
1361,2026年,DATE
1361,星宇,ORG
1361,台灣,GPE
1361,2025年,DATE
1361,華航,ORG
1361,長榮,ORG
1361,2028年,DATE
1361,星宇,PERSON
1361,星宇,PERSON
1361,星宇,ORG
1361,前十年,DATE
1361,72,CARDINAL
1361,n北美,GPE
1361,星宇,PERSON
1361,北美,LOC
1361,星宇,PERSON
1361,2024年,DATE
1361,五成,PERCENT
1361,今年,DATE
1361,第三季,DATE
1361,星宇,PERSON
1361,110,CARDINAL
1361,42,CARDINAL
1361,日本,GPE
1361,明年,DATE
1361,2,CARDINAL
1361,歐洲,LOC
1361,高雄台中,GPE
1361,星宇,PERSON
1361,台中,GPE
1361,東京,GPE
1361,n成田,GPE
1361,14,CARDINAL
1361,半數,CARDINAL
1361,星宇,PERSON
1361,日本,GPE
1361,半數,CARDINAL
1361,北,GPE
1361,美,NORP
1361,星宇,PERSON
1361,歐洲,LOC
1361,星宇,PERSON
1361,星宇,PERSON
1361,14,CARDINAL
1361,2025年,DATE
1361,明年,DATE
1361,星宇,PERSON
1361,星宇,PERSON
1361,星宇,PERSON
1362,張榮發,PERSON
1362,張國煒,PERSON
1364,星宇,PERSON
1365,星宇工會,ORG
1365,張國煒,PERSON
1365,張國煒,PERSON
1365,長榮,PERSON
1367,KW9X,ORG
1367,星宇,PERSON
1367,高雄,GPE
1368,張國煒,PERSON
1368,星宇,PERSON
1369,六個月,DATE
1369,六個月,DATE
1370,24年,DATE
1370,19,CARDINAL
1370,去年前三季,DATE
1370,18,CARDINAL
1371,星宇,PERSON
1372,歐洲,LOC
1372,EU261,FAC
1372,德州,GPE
1372,VIP,ORG
1377,遠東,LOC
1378,OW,ORG
1378,DFW,ORG
1379,LAX,ORG
1380,第四,ORDINAL
1383,LAX,ORG
1383,鳳凰城,GPE
1384,2,CARDINAL
1386,小K,PERSON
1386,長榮,ORG
1386,五,CARDINAL
1388,四,CARDINAL
1388,35,CARDINAL
1389,星宇,PERSON
1389,42日,DATE
1389,北美東南亞,LOC
1389,紅海,LOC
1389,歐洲,LOC
1389,兩,CARDINAL
1389,美東,LOC
1389,歐洲線,LOC
1389,星宇,PERSON
1390,長榮,PERSON
1390,五,CARDINAL
1391,四,CARDINAL
1392,豪經,PERSON
1393,長榮,ORG
1393,BR/787,PRODUCT
1394,339,FAC
1394,359,FAC
1395,339,FAC
1399,339,CARDINAL
1399,359,FAC
1399,兩,CARDINAL
1399,日航台,ORG
1399,JFK,FAC
1400,359,CARDINAL
1400,2,CARDINAL
1401,TPE,ORG
1401,359,CARDINAL
1401,CI/333,PRODUCT
1401,澳洲線,GPE
1402,星宇,PERSON
1403,2022,CARDINAL
1404,董仔明明,PERSON
1404,個月,DATE
1404,1個月,DATE
1404,10個月,DATE
1404,1個月,DATE
1404,10個月,DATE
1404,傍晚,TIME
1404,晚上,TIME
1406,張國煒,PERSON
1406,台灣,GPE
1409,黑粉宗教集團,ORG
1412,廣體機隊,ORG
1413,董仔,PERSON
1414,當年,DATE
1414,復興會,ORG
1414,美國,GPE
1415,Joanna,PERSON
1416,777,PRODUCT
1416,五,CARDINAL
1418,星宇,PERSON
1419,白天,TIME
1420,TPE,ORG
1420,澳洲,GPE
1421,桃園澳洲,GPE
1421,紅海,LOC
1421,賴瑞隆,PERSON
1422,台灣,GPE
1423,北美,LOC
1424,星宇,PERSON
1424,339,PRODUCT
1424,印度,GPE
1425,復興航,ORG
1426,6個月,DATE
1426,1個月,DATE
1428,領個月,DATE
1432,今年,DATE
1432,14,CARDINAL
1433,ahodes,PERSON
1434,印度,GPE
1434,339,CARDINAL
1434,三,CARDINAL
1435,星宇,PERSON
1435,兩年,DATE
1436,德州,GPE
1436,美國南科,GPE
1438,董仔,PERSON
1438,Joanna,PERSON
1439,快八年,DATE
1439,七年,DATE
1439,兩年,DATE
1439,三,CARDINAL
1439,第二,ORDINAL
1440,第四,ORDINAL
1440,8年,DATE
1442,星宇,PERSON
1442,兩,CARDINAL
1443,長榮,PERSON
1446,個月,DATE
1447,2,CARDINAL
1448,麻布台,PERSON
1451,星宇,PERSON
1453,星宇,PERSON
1453,XD,PRODUCT
1459,前幾天,DATE
1459,第次,ORDINAL
1459,星宇,PERSON
1459,新加坡,GPE
1459,星宇,PERSON
1460,這兩週,DATE
1460,1年,DATE
1460,幾個月,DATE
1460,長榮,ORG
1460,00\n\n,DATE
1460,中華,GPE
1460,1991,DATE
1460,2014\n\n,ORG
1460,30年以上,DATE
1460,虎航,ORG
1460,虎航,ORG
1460,虎航,ORG
1460,虎航,ORG
1460,虎航,ORG
1460,星宇航空,PRODUCT
1460,n\n,PERSON
1460,幾百萬,CARDINAL
1460,12/31,CARDINAL
1460,寬裕點,PERSON
1460,1000萬,CARDINAL
1460,5000多,CARDINAL
1460,2000,CARDINAL
1460,2030萬,CARDINAL
1460,1,CARDINAL
1460,台積電分紅獎\n金,ORG
1460,4個月,DATE
1460,12,CARDINAL
1460,張國煒,PERSON
1462,星宇,PERSON
1462,虎航,ORG
1463,2,CARDINAL
1464,今年,DATE
1464,8,CARDINAL
1466,三,CARDINAL
1467,今年,DATE
1467,幾個月,DATE
1468,3,CARDINAL
1469,101之前,DATE
1472,高雄仔,PERSON
1473,711,CARDINAL
1473,長榮,ORG
1473,80,CARDINAL
1473,華航,ORG
1473,台灣,GPE
1474,Google,ORG
1477,星宇,PERSON
1480,1,CARDINAL
1483,星宇,PERSON
1483,1個月,DATE
1483,10個月,DATE
1484,星宇,PERSON
1487,張國煒,PERSON
1487,虎航,ORG
1487,星宇,PERSON
1487,民航局,ORG
1487,明年,DATE
1489,星宇,PERSON
1493,2646,FAC
1493,史坦納,PERSON
1493,桃園,GPE
1494,華航,ORG
1494,長榮,ORG
1494,兩,CARDINAL
1495,星宇黑成,PERSON
1495,8年,DATE
1497,8年,DATE
1497,1993年,DATE
1497,2023年,DATE
1497,30年,DATE
1497,兩,CARDINAL
1498,兩,CARDINAL
1499,下午,TIME
1503,三,CARDINAL
1504,三,CARDINAL
1504,阿連,PERSON
1504,三,CARDINAL
1508,星宇,PERSON
1509,長榮,ORG
1509,台北,GPE
1509,星宇,PERSON
1510,星宇,PERSON
1510,長榮華航,ORG
1511,曼谷,GPE
1512,10年,DATE
1513,101,CARDINAL
1513,去年,DATE
1513,10,CARDINAL
1513,星宇,PERSON
1514,日航,ORG
1514,大谷翔平航空公司,ORG
1516,星宇,PERSON
1516,1個月,DATE
1519,101,CARDINAL
1520,星宇,PERSON
1520,日航,ORG
1520,大谷,PERSON
1522,星宇,PERSON
1523,70億,CARDINAL
1524,台灣,GPE
1524,70億,CARDINAL
1525,000005億,CARDINAL
1526,星宇,PERSON
1526,台灣,GPE
1527,兩,CARDINAL
1527,情勒,PERSON
1528,onemonth,ORG
1533,虎航,ORG
1533,日本,GPE
1533,東南亞,LOC
1533,東南亞,LOC
1533,北美,LOC
1533,北美,LOC
1533,星宇,PERSON
1534,五分之,CARDINAL
1539,張國煒,PERSON
1542,明年,DATE
1543,今年,DATE
1544,2個月,DATE
1544,今年,DATE
1544,個月,DATE
1544,今年,DATE
1544,3,CARDINAL
1545,小K,PERSON
1545,長榮,ORG
1545,五,CARDINAL
1547,第波,ORDINAL
1552,六七年,DATE
1552,60萬,CARDINAL
1552,60萬,CARDINAL
1552,70,CARDINAL
1553,1個月,DATE
1554,七年,DATE
1554,台灣,NORP
1554,另個月,DATE
1554,幾年,DATE
1557,中文,LANGUAGE
