"board","title","url","date","rowType","actor","content"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 20:10","comment","camtel","星宇之後要自己做空廚降低成本的樣子"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 20:15","comment","dachen","臺鐵便當能賺錢也是因為這樣"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 20:46","comment","guanting886","就是去那裡做功德"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 21:35","comment","zippa","華信：看我幹嘛"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 22:07","comment","goodhike","聖暉"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 22:55","comment","dfgh5566","華航有高規格維修品質嗎"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 23:08","comment","bonaqabo","虎航有時候比華航還貴 還啥都沒有 賺爛"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/14 23:56","comment","offstage","可見要對客人或勞工差，公司才會賺大錢以人為本的企業，慈善事業嗎"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 00:09","comment","Pilger","華航飛安喔"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 01:05","comment","jason751231","腳在身上 不信自行離開"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 01:19","comment","lokoo","剛開始靠股票賺了一筆，現在真的就是考驗"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 07:13","comment","saito2190","虎航真的便宜嗎 XD"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 08:13","comment","huk40199","應該是價格跟華航一樣吧一年去快十趟印象中就有幾趟比華航貴"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 08:41","comment","pkmu8426","票價便宜................"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 08:53","comment","sleepinggod","要精簡管理階層"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 11:34","comment","Farid","行李加上去就便宜不到哪"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 11:44","comment","s40012","虎航票價貴，行李外收，座位又擠，那價差坐傳統航空就好，傻子才做虎航"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 14:00","comment","hantulee","旅行社包機有些就是虎航，沒得選"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 14:14","comment","cczx123123","有人在坐虎航喔？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 14:24","comment","neowfish","虎航比國泰還貴  還什麼都沒有  傻了才買虎航"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 15:31","comment","ffaatt","虎航高雄班點最優"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 17:31","comment","ihakkanet","台鐵便當要在鳳山設觀光工廠 供應南部餐旅 規模很大"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 22:17","comment","poo22","虎航我不愛  廉價服務 高端價格"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 23:22","comment","offstage","廉價服務 高端價格 才能發多一點年終獎金給員工"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/15 23:56","comment","cruisewu2003","虎航是最貴廉航"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/16 01:59","comment","nba687668","虎航高標準？？？  看到就整篇可以直接end"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/16 09:19","comment","NSPS6150","星宇潮啊"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/17 00:25","comment","realtreasure","華航集團的高規格？？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/17 17:38","comment","teatimebear","星宇的餐也華航集團做的，那些說星宇餐好吃，嫌華航集團品質爛的，真的黑人？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771055972.A.C03.html","2026/02/17 20:01","comment","waylank1234","這個蠻正常的，就像很多營造廠自己會去開建設公司或是相反過來"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:41","article","asahi98","看完各家EPS不難看出獲利吧？那個負值還在燒錢，老闆有錢拿出來成立公司，就是要讓公司營運成長到自己能養活自己，而不是一直從我私人口袋掏錢進去燒，那我成立公司不是來賺錢來虧錢我不如乾脆賣掉或解散\n\n虎航這次平均發了快11個月的年終，15架A321neo賺到跟長榮航差不多的EPS，要不是最近動能都在AI跟低軌衛星，我可能還會去買個一張支持虎航，「便宜治百病」這所有產業幾乎通用\nhttp://i.imgur.com/5nYHOzO.jpg\n\n幾天前新聞：虎航1月營收寫歷史次高 Q1有望再寫紀錄，看看這營收你星宇用什麼跟人家比？服務？新飛機？\n\n投資者看的是獲利，我投資你公司不是看你花錢給人家服務不賺錢就算了，還虧錢。\n\n虎航之前爆說離職潮，我就問你拿了年終跳另外三家，有沒有能力就算了，有位置讓你卡嗎？\n\nSutton’s Law薩頓定律\nRule of Three三強鼎立法則\n\n台灣這產業只有四家，前三家獲利，第三家獲利反而是華航(看EPS)，我沒仔細研究單純看這個而已，第四名剛好就是星宇，虧損的\n\nhttp://i.imgur.com/0xZZdow.jpg\n\n反而虎航跟長榮是不相上下的，去年第一季還屌打長榮跟華航還有星宇，三家獲利加起來可能都沒他一家高\n\nhttp://i.imgur.com/QPh3AHH.jpg\n\n要我說，星宇老闆還是那種老大思維，但其實他是老四，星宇短期想快速提高獲利就是編入部分廉航的方針，未來亞洲都是少子化，他想養頂客族來搭，要更拼。我是狠鐵不成鋼，還好我不懂的時候不會買股票，我當時也個人崇拜張董，現在要賺錢投資你公司，那我就要先看你獲利，拿不出成績你上市上櫃要人投資你公司，我看財報不行就選其他家好，跟著你燒錢，沉沒成本我負擔不起。航空業看起來還是沒有科技業動能強\n\n※ 引述《kingofsdtw (塔綠班)》之銘言：\n: 我花了點時間看了一下2025年每個月財報\n: 扣掉必要開銷不買新機稅後淨利潤15%\n: 高風險行業利潤卻比你家巷口麵攤還低\n: 但是航空運輸業不可能不更新飛機\n: 也不能像製造業毛三到四毛利\n: 只能說...快去華航吧，至少吃公家的\n: ※ 引述《asahi98 (あさひ)》之銘言\n: : ※ 引述《c259888 (c259888)》之銘言：\n: : : 看完留言大概有兩派：\n: : : 一派不發錢可以跟新創一樣發股票或選擇權\n: : : 另一派年終本來就是資方的決定，本來就可以不發\n: : : 兩派立場講的都有道理\n: : : 一句話年終公司可以不發 勞工也可以罷工\n: : : 講難聽點 還不是替代性太高公司才不理你，反正每年一堆新人也想進，你不爽幹一堆\n: 人\n: : : 想幹，能進華航的也不會來星宇，沒有選擇的人很難談條件\n: : : 反正我建議投資別碰這類公司，風險沒辦法掌控，哪天旺季勞工罷工股價會崩\n: : https://i.imgur.com/6iOtLkr.jpeg\n: : 股東投資沒賺錢，也沒領到股息，員工反而想要分紅？就沒賺到錢怎麼分，很多人都覺得\n: : 你有錢，從你口袋拿出來分\n: : 公司跟個人牽扯在一起，意思有錢人要割肉餵鷹，不管有沒有賺錢\n: : 平平一樣航空公司\n: : https://i.imgur.com/6x4TZC1.jpeg\n: : https://i.imgur.com/9U1DJmn.jpeg\n: : https://i.imgur.com/YzqkOnF.jpeg\n: : 如果想賺錢就調整營運模式，新公司要搶既有市場板塊，你不打價格促銷戰，要塑造質感\n: : 來跟其他兩家比，不就要全部有錢人都去搭你的人都是想花大錢，想搶高端市場，我看那\n: : 機票價格故意貼這長榮報價的，現在就是寧願花錢買廣告也不願促銷搶市的營運模式，那\n: : 就花時間慢慢養客人而已，十年二十年總有機會養出客人。\n: : -----\n: : Sent from JPTT on my iPhone\n\n\n-----\nSent from JPTT on my Samsung SM-S9280."
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:43","comment","arnbition","星宇想獲利就是搞貨機 華航光貨機就賺爛了 載人台灣沒那個市場養"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:46","comment","chewthelife8","雀食"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:48","comment","CRonaldo07","貨機加日本線"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:49","comment","asahi98","三強鼎立法則，電信業就是最新很好的案例，合併到三家時，每個獲利都那樣，之前還會哭沒錢，現在是沒錢用是你，他不會沒錢"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 14:50","comment","b9513227","新飛機你不坐我坐就好"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 15:32","comment","TaiwanUp","台灣私人飛機公司也有三家"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 15:49","comment","MisakaMisaka","新飛機看能撐幾年，總不可能年年買新飛機"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 15:51","comment","ssarc","公司是你成立的，人是你招募的，經營是你決定的，年終是你發的，員工抗議找你合理吧？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 15:58","comment","ezorttc","國巨笑而不語"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 16:00","comment","b9513227","老飛機這麼愛坐你去坐就好"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 16:59","comment","AdamHuangNew","只會廣告造神"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 21:15","comment","asahi98","合理，公司虧錢對員工減薪裁員也是合理對吧？什麼都要新，問一句各位要新的朋友，另一半也是這條件嗎？新跟舊只是挑選問題，認為新就開高價造成虧損的營運，就是失敗的想法"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 21:30","comment","offstage","樓上類比不好，薪資是契約的一部分，減薪需雙方同意年終獎金則是恩惠性給予，除非簽約時HR騙你說公司保障XX個月年終，最後卻沒有發。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 21:44","comment","tigertiger","還恩惠咧 那有給500你也要感謝是嘛 笑死"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 21:59","comment","offstage","這就法律用詞阿，不懂可以多請教人。你要跟雇主抗爭之前，都不知道法律條文在哪你的薪水分為 經常性給與 和 恩惠性給與剩下的自己去查吧，不然我怕你真的笑死。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 22:03","comment","willism","推樓上，法條自己搞清楚，不是你覺得應該有就會有"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 23:28","comment","howardcb","年終本來就是多的，有人不知道？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/14 23:57","comment","offstage","現在年輕人就很會爭自己權益，但不見得爭對權益阿年終獎金除非是在契約裡承諾一定給，所謂的第13、14薪，那個才是經常性薪資。否則就沒有一定要給。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 00:09","comment","paimin","機師離職潮跳去哪也不重要 重點是沒人開減班了至於衝擊多少營收 主要還是看票價能不能撐住"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 00:23","comment","twinmick","其實很多產業都這樣的，即使它賺錢但進入門檻太高了看看船運賺錢時多賺，但想進去開一家會被利息先壓死台積電高階製程也同樣的，想進入到能賺錢太難了，等你順利運作時，人家的飛機/船/機台早就攤提完成每天開門營業純利就是比你多."
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 01:06","comment","jason751231","在哪高就 只有你知道 星宇高管都白痴喔？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 10:27","comment","manpower001","到底干你什麼事？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 15:15","comment","israelii","年終本來就不是法律規定要發的，而是公司獲利之後老闆給予員工的回饋和獎金。現在問題就是公司就沒賺錢啊，就算不發年終也合理。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1771051280.A.69F.html","2026/02/15 17:59","comment","bndan","爭權益一回事 別玩成左派甚至共產黨的那種爭法= =那只會讓整件事更糟而已..當然如果有本事拉屎後跑遠遠的繼續蹭其他的 無限LOOP 那另當別論..只是有能力者應該要""適當""的去使用能力 而非無限制個人主義至上式的到處破壞..這很危險"
